food;ingredients;category;kitchen;food_url
Рисовая лапша с тофу и овощами;рисовая лапша, чеснок, корень имбиря, перец чили, растительное масло, цукини, тофу, морковь, соевый соус;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/risovaja-lapsha-s-tofu-i-ovoshhami-38748
Кускус с индейкой под сливочным соусом;кускус, индейка, сметана, сливки, молотый кумин (зира) , оливковое масло, бульонный кубик;Основные блюда;Восточно-индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/kuskus-s-indeykoy-pod-slivochnym-sousom-18480
Куриная печень тушеная с яблоком и белым вином;куриная печень, антоновские яблоки, красный лук, белое сухое вино, оливковое масло, морская соль, молотый белый перец, сушеный майоран;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinaja-pechen-tushenaja-s-jablokom-belim-vinom-19704
Лоранский пирог курицей, грибами и брокколи;сливочное масло, куриное яйцо, вода, пшеничная мука, соль, белые грибы, куриное филе, капуста брокколи, репчатый лук, сыр, сливки 30%-ные, мускатный орех;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/loranskij-pirog-kuricej-gribami-i-brokkoli-51518
Жареные кабачки с чесночным соусом;кабачки, соль, пшеничная мука, майонез, чеснок, подсолнечное масло, петрушка;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenie-kabachki-s-chesnochnim-sousom-49404
Котлеты рыбные;филе белой рыбы, картофель, репчатый лук, морковь, куриное яйцо, соль;Основные блюда;Рыбные котлеты;https://eda.ru/recepty/osnovnye-blyuda/kotleti-ribnie-15945
Жареный рис с морепродуктами;коктейль из морепродуктов, рис, соевый соус, соль, молотый черный перец, растительное масло;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenij-ris-s-moreproduktami-47915
Лобио «Лебия Харкалия»;свежая кинза (кориандр), репчатый лук, красная фасоль, чеснок, молотый кориандр , молотый красный перец, соль, грецкие орехи;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/lobio-lebija-harkalija-35045
Булгур с курицей и овощами;филе куриной грудки, морковь, репчатый лук, сладкий перец, булгур, вода, оливковое масло, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/bulgur-s-kuricey-i-ovoschami-68662
Армянский суп спас;мацони, вода, сметана, пшеничная мука, куриное яйцо, пшено, соль, зелень, лук, сливочное масло;Основные блюда;Армянская кухня;https://eda.ru/recepty/osnovnye-blyuda/armyanskiy-sup-spas-28496
Бефстроганов с грибами, корнишонами и рисом;лимон, говяжье филе, рис басмати, петрушка, корнишоны, свежие шампиньоны, чеснок, красный лук, паприка, сливочное масло, бренди, сметана, оливковое масло, морская соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/befstroganov-s-gribami-kornishonami-i-risom-37561
Утка со сливами и капустой;утка, сливы, клюквенный морс, красное вино, красный винный уксус, сахар, сливочное масло, апельсины, капуста, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/utka-so-slivami-kapustoj-25189
Тушеная курица с картофелем и баклажанами;куриные окорочка, картофель, баклажаны, сладкий перец, репчатый лук, помидоры, морковь, чеснок, соль, специи, зелень, сметана;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/tushenaja-kurica-s-kartofelem-i-baklazhanami-39538
Булгур с курицей и овощами;филе куриной грудки, морковь, репчатый лук, сладкий перец, булгур, вода, оливковое масло, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/bulgur-s-kuricey-i-ovoschami-68662
Армянский суп спас;мацони, вода, сметана, пшеничная мука, куриное яйцо, пшено, соль, зелень, лук, сливочное масло;Основные блюда;Армянская кухня;https://eda.ru/recepty/osnovnye-blyuda/armyanskiy-sup-spas-28496
Бефстроганов с грибами, корнишонами и рисом;лимон, говяжье филе, рис басмати, петрушка, корнишоны, свежие шампиньоны, чеснок, красный лук, паприка, сливочное масло, бренди, сметана, оливковое масло, морская соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/befstroganov-s-gribami-kornishonami-i-risom-37561
Тушеная курица с картофелем и баклажанами;куриные окорочка, картофель, баклажаны, сладкий перец, репчатый лук, помидоры, морковь, чеснок, соль, специи, зелень, сметана;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/tushenaja-kurica-s-kartofelem-i-baklazhanami-39538
Курица по-тайски в соусе с кинзой;курица, карри, йогурт, кинза, огурцы;Основные блюда;Тайская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-po-tajski-v-souse-s-kinzoj-14319
Свиные голяшки с маринованной редиской;свиные голяшки, крупная соль, молотый душистый перец, овощной бульон, редис, белый винный уксус, сахар, соль, душистый перец горошком;Основные блюда;Горячие закуски;https://eda.ru/recepty/osnovnye-blyuda/svinie-goljashki-s-marinovannoj-rediskoj-46967
Рис с сердечками в рукаве;куриные сердца, рис, сладкий красный лук, чеснок, соевый соус, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/ris-s-serdechkami-v-rukave-32099
Сочная свинина в рукаве;молотый черный перец, соль, свиная шея, сушеная зелень;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/sochnaja-svinina-v-rukave-43315
Цветная капуста с фаршем под сырным соусом бешамель;смешанный фарш, репчатый лук, цветная капуста, чеснок, тертый сыр, молоко, панировочные сухари, оливковое масло, сливочное масло, пшеничная мука, соль, свежемолотый черный перец, сушеный розмарин, сушеные листья чабреца , молотый мускатный орех;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/cvetnaja-kapusta-s-farshem-pod-sirnim-sousom-beshamel-49602
Гуляш в хлебе;говядина, свиное копченое сало, морковь, лук, картофель, сладкий перец, помидоры, томатная паста , сладкая паприка, тмин, орегано, тимьян, пшеничная мука, молотый черный перец, соль;Основные блюда;Кавказская кухня;https://eda.ru/recepty/osnovnye-blyuda/gulyash-v-hlebe-114583
Курица в соусе терияки;курица, соевый соус, яблочный уксус, молотый черный перец, коричневый сахар, крахмал, чеснок, корень имбиря;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-v-souse-terijaki-47180
Турнедо из свинины с запеченным картофелем и томлеными в прованских травах томатами черри;копченая грудинка, свиная вырезка, розмарин, базилик, тимьян, помидоры черри, стебель сельдерея, сладкий перец, картофель, лук-шалот, чеснок, оливковое масло, помидоры в собственном соку, бальзамический уксус, соль, молотый черный перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/turnedo-iz-svinini-s-zapechennim-kartofelem-i-tomlenimi-v-provanskih-travah-tomatami-cherri-35694
Бризоль с зеленью и шампиньонами;куриное яйцо, фарш, шампиньоны, маринованные огурцы, сметана, молоко, чеснок, тертый сыр, горчица, соль, молотый черный перец, растительное масло, зелень;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/brizol-s-zelenju-i-shampinonami-49833
Рулет из индейки с бараниной, картошкой и морковью;индейка, бараний фарш, картофель, морковь, репчатый лук, чеснок, кумин (зира), оливковое масло, сливочное масло, корица, молотый имбирь, петрушка, кинза, хлебные крошки, тимьян, сушеный орегано, сушеная мята, соль, молотый черный перец;Основные блюда;Узбекская кухня;https://eda.ru/recepty/osnovnye-blyuda/rulet-iz-indejki-s-baraninoj-kartoshkoj-i-morkovju-40263
Стейк на сковороде;говяжий рибай, морская соль, черный перец горошком, растительное масло, сливочное масло;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/steyk-na-skovorode-175094
Курица с имбирем в капустных листьях;курица, сливочное масло, соевый соус, белое сухое вино, молотый имбирь, листья капусты, чеснок, корень имбиря, зеленый лук, крахмал, соль, молотый черный перец;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-imbirem-v-kapustnyh-listyah-151579
Котлеты из нута;нутовая мука, нут, лук-шалот, капуста, растительное масло, соль, семена льна, порошок чесночный, тахини, кумин (зира), панировочные сухари панко;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotleta-iz-nuta-92896
Куриное филе с грибами;шампиньоны, куриное филе, сметана, майонез, репчатый лук, петрушка, сыр, соль, молотый черный перец;Основные блюда;;https://eda.ru/recepty/osnovnye-blyuda/kurinoe-file-s-gribami-32607
Курица карри с перцем чили;куриные ножки, куриные бедра, репчатый лук, чеснок, помидоры, куркума, семена горчицы, молотый белый перец, молотый кориандр , пажитник, паприка, кумин (зира), соль, перец чили, кокосовое молоко, корень имбиря, мускатный орех;Основные блюда;Индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-karri-s-percem-chili-25092
Полента с горгонзолой и белыми грибами;белые грибы, сыр горгонзола, кукурузная мука, чеснок, сливочное масло, петрушка, соль, лимонный сок;Основные блюда;Полента;https://eda.ru/recepty/osnovnye-blyuda/polenta-s-gorgonzoloj-i-belimi-gribami-33838
Сибас с фенхелем и луком;сибас, оливковое масло, репчатый лук, фенхель, измельченный свежий тимьян, белое вино, крупная соль, апельсины, свежемолотый черный перец;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/sibas-s-fenhelem-i-lukom-40740
Гуляш из говядины с картофелем;говядина, картофель, морковь, помидоры, репчатый лук, красный сладкий перец, чеснок, паприка, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/guljash-iz-govjadini-s-kartofelem-49723
Курица в кунжуте;куриное филе, кунжутные семечки, соль, растительное масло, молотый красный перец;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-v-kunzhute-17332
Утка со сливами и капустой;утка, сливы, клюквенный морс, красное вино, красный винный уксус, сахар, сливочное масло, апельсины, капуста, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/utka-so-slivami-kapustoj-25189
Жареная куриная грудка под соусом бешамель;панировочные сухари, куриная грудка, пшеничная мука, куриное яйцо, молоко, шампиньоны, лук-порей;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenaja-kurinaja-grudka-pod-sousom-beshamel-32058
Рис с грибами и сметаной;вешенки, репчатый лук, морковь, сметана;Основные блюда;Чешская кухня;https://eda.ru/recepty/osnovnye-blyuda/ris-s-gribami-smetanoj-28395
Русское жаркое;говядина, свинина, картофель, репчатый лук, растительное масло, чеснок, соль, молотый черный перец, молотый красный перец, петрушка, кинза, укроп, лавровый лист;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/russkoe-zharkoe-17362
Свинина, тушенная в молоке, с чесноком и розмарином;свиная бескостная шея, оливковое масло, морская соль, свежемолотый черный перец, чеснок, лимон, розмарин, лавровый лист, черный перец горошком, молоко;Основные блюда;Датская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinina-tushennaya-v-moloke-s-chesnokom-i-rozmarinom-124915
Куриное филе с яблоками;куриное филе, кислые яблоки;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinoe-file-s-jablokami-32808
Ньокки из батата с шалфеем и кашта­новой стружкой;батат, картофель, пшеничная мука, куриное яйцо, каштаны, сыр пармезан, листья шалфея, сливочное масло, оливковое масло, молотый мускатный орех, соль, молотый черный перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/nokki-iz-batata-s-shalfeem-kashta-novoj-struzhkoj-30699
Запеченные кабачки с куриным филе;молодые кабачки, помидоры, куриное филе, репчатый лук, тертый сыр пармезан , специи, чеснок;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapechennie-kabachki-s-kurinim-file-39739
Курица с грибами в соусе из феты;филе куриной грудки, морковь, свежие грибы, оливковое масло, соль, молотый черный перец, красное сухое вино, сыр фета;Основные блюда;Греческая кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-gribami-v-souse-iz-feti-33507
Запеканка с баклажанами и свининой;репчатый лук, свинина, помидоры, баклажаны, картофель, майонез, куриное яйцо, твердый сыр;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapekanka-s-baklazhanami-i-svininoj-28282
Пирожки жареные;пшеничная мука, сухие дрожжи, сахар, соль, сливочное масло, растительное масло, куриное яйцо, вода;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/pirozhki-zharenie-46228
Рататуй «ленивый»;баклажаны, кабачки, помидоры, сладкий перец, лук, чеснок, оливковое масло, соль;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/ratatuj-lenivij-43078
Свиные голяшки с маринованной редиской;свиные голяшки, крупная соль, молотый душистый перец, овощной бульон, редис, белый винный уксус, сахар, соль, душистый перец горошком;Основные блюда;Горячие закуски;https://eda.ru/recepty/osnovnye-blyuda/svinie-goljashki-s-marinovannoj-rediskoj-46967
Курица с приправами в соевом соусе;куриное филе, соевый соус heinz «оригинальный вкус», острая паприка, молотый черный перец, майонез, приправа для курицы;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-pripravami-v-soevom-souse-35014
Курица, маринованная в кофейном маринаде;черный кофе, соль, сахар, чили-пудра, красный перец хлопьями, чеснок, палочки корицы, куриные ножки;Основные блюда;Австралийская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-marinovannaja-v-kofejnom-marinade-22413
Баклажаны фаршированные;мясо, баклажаны, рис, репчатый лук, соль, молотый черный перец, сыр, томатная паста ;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/baklazhani-farshirovannie-17069
Свиные отбивные с кориандром;жареный кумин (зира) , семена кориандра, чеснок, оливковое масло, свиные отбивные, кинза, соль, молотый черный перец, лайм;Основные блюда;Средиземноморская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinie-otbivnie-s-koriandrom-19574
Тьян из баранины с овощным рагу и мятным соусом;баранья корейка, тыква, сладкий перец, цукини, репчатый лук, зеленый базилик , чеснок, оливковое масло, свежая мята, красный лук, стебель сельдерея, белое сухое вино, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/tjan-iz-baranini-s-ovoshhnim-ragu-i-mjatnim-sousom-41354
Говядина по-итальянски с травами;говядина, репчатый лук, помидоры, замороженная смесь итальянских трав , соль, оливковое масло, смесь итальянских трав, красный сладкий перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjadina-po-italjanski-s-travami-35130
Баклажаны фаршированные;мясо, баклажаны, рис, репчатый лук, соль, молотый черный перец, сыр, томатная паста ;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/baklazhani-farshirovannie-17069
Свиные отбивные с кориандром;жареный кумин (зира) , семена кориандра, чеснок, оливковое масло, свиные отбивные, кинза, соль, молотый черный перец, лайм;Основные блюда;Средиземноморская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinie-otbivnie-s-koriandrom-19574
Тьян из баранины с овощным рагу и мятным соусом;баранья корейка, тыква, сладкий перец, цукини, репчатый лук, зеленый базилик , чеснок, оливковое масло, свежая мята, красный лук, стебель сельдерея, белое сухое вино, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/tjan-iz-baranini-s-ovoshhnim-ragu-i-mjatnim-sousom-41354
Говядина по-итальянски с травами;говядина, репчатый лук, помидоры, замороженная смесь итальянских трав , соль, оливковое масло, смесь итальянских трав, красный сладкий перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjadina-po-italjanski-s-travami-35130
Картофель с курицей в духовке;куриные бедра, картофель, соль, чеснок, прованские травы, помидоры черри, оливковое масло, молотый черный перец, обезжиренный кефир;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-zapechennaja-s-kartofelem-46677
Киноа с миндалем и рукколой;киноа, миндаль, рукола, морковь, огурцы, лимон, редис, соль, льняное масло холодного отжима, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kinoa-s-mindalem-rukkoloj-30162
Пшено с грибами;пшено, белые грибы, сливочное масло, куриное яйцо, пшеничная мука, сахар, сыр камамбер, сыр таледжо, сыр пармезан (корки), куриный бульон, сливки, укроп, петрушка, белое вино;Основные блюда;Низкокалорийная еда;https://eda.ru/recepty/osnovnye-blyuda/psheno-s-gribami-31189
Вегетарианский чили по-мексикански;помидоры, томатная паста , белая консервированная фасоль, чеснок, красная консервированная фасоль, сладкий перец, растительное масло, молотый перец чили, орегано, зелень, репчатый лук, стебель сельдерея;Основные блюда;Мексиканская кухня;https://eda.ru/recepty/osnovnye-blyuda/vegetarianskij-chili-po-meksikanski-52025
Шатобриан в соусе из красного вина;оливковое масло, крупная соль, молотый черный перец, лук-шалот, говяжья вырезка, красное сухое вино, сливочное масло;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/shatobrian-v-souse-iz-krasnogo-vina-20744
Венский шницель с лимоном;телячий окорок, пшеничная мука, куриное яйцо, соль, панировочные сухари, молотый черный перец, лимон;Основные блюда;Австрийская кухня;https://eda.ru/recepty/osnovnye-blyuda/venskiy-shnicel-23026
Пожарская котлета;куриное филе, филе куриного бедра, батон, соль, растительное масло, сливки;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/pozharskaya-kotleta-137454
Куриная грудка с тимьяном и лимонно-чесночным маслом;филе куриной грудки, цукини, чеснок, оливковое масло, сливочное масло, петрушка, свежий тимьян, лимонная цедра, соль, молотый черный перец;Основные блюда;Низкокалорийная еда;https://eda.ru/recepty/osnovnye-blyuda/kurinaja-grudka-s-timjanom-i-limonno-chesnochnim-maslom-35347
Кефаль с жареным огурцом, чесноком и медом;кефаль, малосольные огурцы, помидоры, белое сухое вино, куриный бульон, сливочное масло, растительное масло, мед, укроп, чеснок, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kefal-s-zharenim-ogurcom-chesnokom-i-medom-46508
Рубленые куриные котлеты с сыром;сыр, куриное филе, майонез, соль, молотый черный перец, панировочные сухари;Основные блюда;Латиноамериканская кухня;https://eda.ru/recepty/osnovnye-blyuda/rublenie-kurinie-kotleti-s-sirom-31859
Рубленые куриные котлеты с сыром;сыр, куриное филе, майонез, соль, молотый черный перец, панировочные сухари;Основные блюда;Латиноамериканская кухня;https://eda.ru/recepty/osnovnye-blyuda/rublenie-kurinie-kotleti-s-sirom-31859
Сладкий рис с песто из кинзы;рис для суши, уксус для суши, тростниковый сахар, кинза, кунжутные семечки, кунжутное масло, чеснок, лимонный сок, лук-порей, соевый соус, морковь;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/sladkij-ris-s-pesto-iz-kinzi-17118
Котлеты из свинины и говядины;говяжий окорок, свиная шея, репчатый лук, сливочное масло, соль, растительное масло;Основные блюда;Советская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotlety-iz-svininy-i-govyadiny-137199
Капуста брокколи и стручковая фасоль тушеные в чесночно-соевом соусе;морковь, сладкий перец, зеленая стручковая фасоль, капуста брокколи, соевый соус, чеснок, молотый черный перец, молотый красный перец, карри, растительное масло;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kapusta-brokkoli-i-struchkovaja-fasol-tushenie-v-chesnochno-soevom-souse-49392
Картофельные бриоши;молотый черный перец, соль, куриное яйцо, подсолнечное масло, сливки 10%-ные, сыр эмменталь, сливочное масло, картофель;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/kartofelnie-brioshi-16916
Веганское карри из нута и картофеля;молодой картофель, паста карри, репчатый лук, чеснок, кумин (зира), куркума, карри, свежий имбирь, молотый перец чили, томатная паста , сахар, нут, крахмал, кокосовое молоко;Основные блюда;Индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/veganskoe-karri-iz-nuta-i-kartofelja-52672
Булгур с тыквой;булгур, лук, чеснок, помидоры, тыква, куркума, соль, молотый черный перец, растительное масло;Основные блюда;Армянская кухня;https://eda.ru/recepty/osnovnye-blyuda/bulgur-s-tikvoj-52694
Цесарка с лисичками, белыми грибами и муссом из пастернака;грудка цесарки, филе бедра цесарки, сливочное масло, оливковое масло extra virgin, молоко, корень пастернака, белые грибы, лисички, салат корн, молотый черный перец, соль;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/cesarka-s-lisichkami-belimi-gribami-i-mussom-iz-pasternaka-38202
Мясное рагу;вырезка, картофель, белокочанная капуста, репчатый лук, чеснок, морковь, сладкий перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/mjasnoe-ragu-15455
Свиные медальоны с перцем и сальсой из свежей вишни;вишня, сок лайма, цедра лайма, перец халапеньо, красный лук, свежая кинза (кориандр), свиная вырезка, черный перец горошком, оливковое масло;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinie-medaloni-s-percem-salsoj-iz-svezhej-vishni-19573
Свиная корейка с черносливом, яблоками и сливками;свиная корейка, соль, молотый черный перец, оливковое масло, зеленые яблоки, репчатый лук, чернослив без косточек, вода, куриный бульон, зернистая горчица, сливки 30%-ные, белое сухое вино;Основные блюда;Норвежская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinaja-korejka-s-chernoslivom-jablokami-slivkami-19539
Судак со сливочным пореем;филе судака, сливочное масло, розмарин, растительное масло, чеснок, лук-порей, куриный бульон, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/sudak-so-slivochnim-poreem-27285
Курица с абрикосами и имбирем;куриные бедра, абрикосы в собственном соку, лук-шалот, красный винный уксус, свежий имбирь, растительное масло, соевый соус;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-abrikosami-imbirem-19623
Курица, запеченная с картофелем с майонезом;картофель, курица, соль, майонез, молотый черный перец, вода, лавровый лист, специи;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-zapechennaya-s-kartofelem-s-mayonezom-32890
Мурманская треска с топленой сметаной;филе трески, топленое молоко, сметана 30%-ная, картофель, стрелки чеснока, помидоры, чеснок, тимьян, морская соль, кервель;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/murmanskaya-treska-s-toplenoy-smetanoy-137924
Бараньи ребрышки провансаль;бараньи ребра, чеснок, розмарин, оливковое масло, молотый тмин, помидоры, лук-шалот, картофель, вода, молотый черный перец, соль;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/barani-rebrishki-provansal-18199
Хек «ленивый»;вода, укроп, рубленая петрушка, лавровый лист, молотый черный перец, бульонный кубик, растительное масло, репчатый лук, хек, морковь;Основные блюда;;https://eda.ru/recepty/osnovnye-blyuda/hek-lenivij-16821
Плов с тыквой и айвой;рис лазер, морковь, тыква, айва, репчатый лук, молотый кумин (зира) , соль, растительное масло;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-s-tikvoj-ajvoj-27695
Антрекот с зеленой фасолью и соусом из абрикосов и кинзы;свежая кинза (кориандр), говядина, орехи макадамия, стручковая фасоль, молодой картофель, сливочное масло, чеснок, абрикосовый сок, красный стручковый перец, рисовый уксус, оливковое масло, свежемолотый черный перец, цветы соли;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/antrekot-s-zelenoj-fasolju-i-sousom-iz-abrikosov-i-kinzi-37753
Котлеты;репчатый лук, мясной фарш, молотый перец чили, соль, мука грубого помола, вода;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotleti-18398
Говядина, тушеная в темном пиве;говядина, темное пиво, репчатый лук, чеснок, соль, черный душистый перец, лавровый лист, растительное масло;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjadina-tushenaja-v-temnom-pive-46244
Кабачки с яйцом;молотый черный перец, соль, зелень, куриное яйцо, растительное масло, кабачки;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kabachki-s-jajcom-16817
Элементарная дорада;дорада, морская соль, лимон;Основные блюда;Средиземноморская кухня;https://eda.ru/recepty/osnovnye-blyuda/jelementarnaja-dorada-23931
Жареная курица с кешью и овощами;куриная грудка, кешью, растительное масло, замороженные овощи , свежий имбирь, соус из черных бобов, листья кинзы (кориандра);Основные блюда;Паназиатская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenaja-kurica-s-keshju-ovoschami-19131
Сладкий рис с песто из кинзы;рис для суши, уксус для суши, тростниковый сахар, кинза, кунжутные семечки, кунжутное масло, чеснок, лимонный сок, лук-порей, соевый соус, морковь;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/sladkij-ris-s-pesto-iz-kinzi-17118
Рыба, запеченная целиком;картофель, оливковое масло extra virgin, камбала, тимьян, чеснок, белое сухое вино, морская соль, молотый черный перец;Основные блюда;Рыба в духовке;https://eda.ru/recepty/osnovnye-blyuda/ryba-zapechennaya-celikom-126279
Картофель с розмарином;картофель, сливочное масло, оливковое масло, розмарин, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kartofel-s-rozmarinom-16051
Картофельные бриоши;молотый черный перец, соль, куриное яйцо, подсолнечное масло, сливки 10%-ные, сыр эмменталь, сливочное масло, картофель;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/kartofelnie-brioshi-16916
Жареная говядина с брокколи и имбирем;чеснок, соевый соус, тертый имбирь, говяжья вырезка, капуста брокколи, вода, растительное масло, кукурузный крахмал, говяжий бульон, бобовые проростки ;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenaja-govjadina-s-brokkoli-imbirem-25652
Котлеты из нута;нутовая мука, нут, лук-шалот, капуста, растительное масло, соль, семена льна, порошок чесночный, тахини, кумин (зира), панировочные сухари панко;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotleta-iz-nuta-92896
Антрекот с зеленой фасолью и соусом из абрикосов и кинзы;свежая кинза (кориандр), говядина, орехи макадамия, стручковая фасоль, молодой картофель, сливочное масло, чеснок, абрикосовый сок, красный стручковый перец, рисовый уксус, оливковое масло, свежемолотый черный перец, цветы соли;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/antrekot-s-zelenoj-fasolju-i-sousom-iz-abrikosov-i-kinzi-37753
Шашлыки по-гречески;филе баранины, оливковое масло, лимонная цедра, белое сухое вино, лимонный сок, орегано, чеснок, лавровый лист, молотый черный перец, греческий йогурт;Основные блюда;Греческая кухня;https://eda.ru/recepty/osnovnye-blyuda/shashliki-po-grecheski-19404
Кролик по-молдавски с морковью и тмином;кролик, топленое масло, морковь, белое сухое вино, семена тмина, мелко рубленный чеснок, соль, мясной бульон;Основные блюда;Молдавская кухня;https://eda.ru/recepty/osnovnye-blyuda/krolik-po-moldavski-s-morkovju-tminom-31769
Рыба, запеченная целиком;картофель, оливковое масло extra virgin, камбала, тимьян, чеснок, белое сухое вино, морская соль, молотый черный перец;Основные блюда;Рыба в духовке;https://eda.ru/recepty/osnovnye-blyuda/ryba-zapechennaya-celikom-126279
Долма с соусом мацони;репчатый лук, баранина, листья винограда в рассоле, мацони, укроп, кинза, мята, чеснок, сушеный базилик, молотый красный перец, молотый черный перец, тимьян;Основные блюда;Азербайджанская кухня;https://eda.ru/recepty/osnovnye-blyuda/dolma-s-sousom-maconi-27613
