food;ingredients;category;kitchen;food_url
Сливочный соус с горгонзолой;сливочное масло, чеснок, молоко, сливки 40%-ные, сыр горгонзола, соль, свежемолотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/slivochnij-sous-s-gorgonzoloj-25381
Соус клубничный;клубника, сметана, корица, сахар;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-klubnichnij-14692
Горчичный соус к курице;зернистая горчица, сливки 30%-ные, куриный бульон, специи, соль;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/gorchichnij-sous-k-kurice-46920
Соус песто из базилика;оливковое масло extra virgin, сыр пармезан, кедровые орехи, чеснок, листья базилика;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-pesto-iz-bazilika-40890
Соус рыбный;сливочное масло, рыбный бульон, пшеничная мука, репчатый лук, морковь, соль, томатная паста , кетчуп;Соусы и маринады;Карибская кухня;https://eda.ru/recepty/sousy-marinady/sous-ribnij-14678
Селедочный соус;сельдь, зеленый лук перья, петрушка, кервель, оливковое масло, лимонная цедра, красный винный уксус, лимонный сок, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/seledochnij-sous-29878
Соус блю-чиз;сыр дорблю, сметана, молотый белый перец, лимонный сок;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/sous-blju-chiz-30668
Томатный соус для равиоли;соль, сливочное масло, сыр грюйер, сахар, помидоры, репчатый лук, подсолнечное масло;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/tomatnij-sous-dlja-ravioli-16547
Соус с лимоном и сливками;лимон, сливки 40%-ные, соль, молотый черный перец;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-limonom-slivkami-26054
Унаги-соус;соевый соус, мирин, сахар, белое сухое вино, сухой бульон хондаси;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/unagi-sous-91492
Лигурийский соус песто;зеленый базилик , кедровые орехи, чеснок, оливковое масло, тертый сыр пармезан ;Соусы и маринады;Соус «Песто»;https://eda.ru/recepty/sousy-marinady/ligurijskij-sous-pesto-32722
Индонезийский арахисовый соус;арахисовое масло, чеснок, креветочная паста, вода, кокосовое молоко, соевый соус, арахисовая паста, коричневый сахар, паста самбал оелек, лимонный сок;Соусы и маринады;Индонезийская кухня;https://eda.ru/recepty/sousy-marinady/indonezijskij-arahisovij-sous-21995
Йогуртово-мятный соус к шашлыкам;листья мяты, натуральный йогурт, чеснок, лимонный сок, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/jogurtovo-mjatnij-sous-k-shashlikam-23496
Имбирный соус;чеснок, имбирь, репчатый лук, зернистая горчица, шафран, оливковое масло;Соусы и маринады;Мировая кухня;https://eda.ru/recepty/sousy-marinady/imbirnij-sous-16867
Майонезный соус с имбирем;куриное яйцо, зернистая дижонская горчица, оливковое масло, горчичное масло, винный уксус, лимонный сок, маринованный имбирь, молотый черный перец, морская соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/maonezny-sous-s-imbirem-152937
Сырный соус с кинзой;козий сыр, сыр надуги, мацони, рубленая кинза (кориандр), соль;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sirnij-sous-s-kinzoj-34077
Соус майонез;яичный желток, растительное масло, горчица, уксус;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-majonez-15440
Селедочный соус;сельдь, зеленый лук перья, петрушка, кервель, оливковое масло, лимонная цедра, красный винный уксус, лимонный сок, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/seledochnij-sous-29878
Соус из сухих грибов;сушеные грибы, пшеничная мука, репчатый лук, сливочное масло;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-suhih-gribov-45030
Соус яичный с вином;яичный желток, белое сухое вино, лимон, сахарная пудра;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/sous-jaichnij-s-vinom-15070
Томатный соус для равиоли;соль, сливочное масло, сыр грюйер, сахар, помидоры, репчатый лук, подсолнечное масло;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/tomatnij-sous-dlja-ravioli-16547
Соус «Спайси» по-домашнему;оливковый майонез, чеснок, красный перец чили, соевый соус, красная икра;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-spajsi-po-domashnemu-44868
Соус с анчоусами;лук-шалот, красный винный уксус, соленые анчоусы в масле, горчица, лимон;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-anchousami-23605
Майонезный соус с чесноком;куриное яйцо, яблочный уксус, лимонный сок, рафинированное оливковое масло, оливковое масло extra virgin, масло расторопши, чеснок, дижонская горчица, соль, молотый черный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/mayoneznyy-sous-s-chesnokom-173347
Соус с лимоном и сливками;лимон, сливки 40%-ные, соль, молотый черный перец;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-limonom-slivkami-26054
Соус гедза с чесноком и чили;чеснок, красный перец чили, соль, сахар, солодовый уксус, легкий соевый соус, кунжутное масло;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-gedza-s-chesnokom-chili-20101
Огуречный соус;чеснок, фермерская сметана, соль, молотый черный перец, сливочный сыр, огурцы, измельченный укроп, свежая мята;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/ogurechnij-sous-45955
Сладкий соус чили;свежий перец чили, чеснок, вода, рисовое сладкое вино, сахар, соль, кукурузный крахмал;Соусы и маринады;Тайская кухня;https://eda.ru/recepty/sousy-marinady/sladkij-sous-chili-25850
Лигурийский соус песто;зеленый базилик , кедровые орехи, чеснок, оливковое масло, тертый сыр пармезан ;Соусы и маринады;Соус «Песто»;https://eda.ru/recepty/sousy-marinady/ligurijskij-sous-pesto-32722
Итальянский томатный соус для пиццы;оливковое масло, чеснок, помидоры, базилик, соль, сахар;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/italyanskiy-tomatnyy-sous-dlya-piccy-80799
Бернезский соус;зеленый лук, сливочное масло, белый винный уксус, лимон, яичный желток, картофельный крахмал, петрушка, соль, молотый черный перец;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/bernezskij-sous-15799
Соус бешамель с каперсами;яичный желток, сливочное масло, подсолнечное масло, пшеничная мука, молоко, каперсы, рыбный бульон;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-beshamel-s-kapersami-15796
Майонезный соус с чесноком;куриное яйцо, яблочный уксус, лимонный сок, рафинированное оливковое масло, оливковое масло extra virgin, масло расторопши, чеснок, дижонская горчица, соль, молотый черный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/mayoneznyy-sous-s-chesnokom-173347
Соус рокфор с йогуртом;оливковое масло, сыр рокфор, лимонный сок, йогурт, соль, молотый черный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-rokfor-s-jogurtom-15818
Тыквенный соус;репчатый лук, тыква, растительное масло, кислые яблоки, молотый имбирь, лимонная цедра, корица, молотый кориандр , сахар, соль;Соусы и маринады;Веганская еда;https://eda.ru/recepty/sousy-marinady/tikvennij-sous-27446
Грибной соус с шерри;свежие грибы, сливочное масло, лимон, подсолнечное масло, пшеничная мука, портвейн, бульонный кубик, петрушка, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/gribnoj-sous-s-sherri-15805
Сладкий соус чили;свежий перец чили, чеснок, вода, рисовое сладкое вино, сахар, соль, кукурузный крахмал;Соусы и маринады;Тайская кухня;https://eda.ru/recepty/sousy-marinady/sladkij-sous-chili-25850
Огуречный соус;чеснок, фермерская сметана, соль, молотый черный перец, сливочный сыр, огурцы, измельченный укроп, свежая мята;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/ogurechnij-sous-45955
Соус с хреном;пшеничная мука, хрен, уксус, растительное масло, сметана;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-hrenom-14815
Шпинатный соус;шпинат, сливки, твердый сыр, прованские травы, чеснок, сливочное масло, соль, лук, мускатный орех;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/shpinatnyy-sous-138970
Соус из запеченных томатов;помидоры, чеснок, лук, сушеный базилик, молотая паприка, вино, оливковое масло, соль, молотый черный перец;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-zapechennyh-tomatov-173823
Томатно-горчичный соус с луком;оливковое масло, горчичное масло, красный лук, смесь молотых перцев , дижонская горчица, шрирача, томатный соус, соевый соус, кипяток, перепелиное яйцо, чеснок;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/tomatnogorchichny-sous-s-lukom-153017
Соус с яйцом;сливочное масло, куриное яйцо, лимон, майонез, петрушка, перец чили;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-jajcom-14676
Чернично-имбирный соус;черника, лук-шалот, чили серрано, рубленая кинза (кориандр), сок лайма, тертый имбирь, соль;Соусы и маринады;Шведская кухня;https://eda.ru/recepty/sousy-marinady/chernichno-imbirnij-sous-28492
Соус песто с печеным перцем;базилик, красный базилик , кудрявая петрушка, сладкий перец, перец чили, перья чеснока, чеснок, соленые фисташки, жареный миндаль, лимон, красный винный уксус, яблочный уксус, морская соль, сыр пармезан, смесь молотых перцев ;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-pesto-s-pechenym-percem-151585
Шпинатный соус;шпинат, сливки, твердый сыр, прованские травы, чеснок, сливочное масло, соль, лук, мускатный орех;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/shpinatnyy-sous-138970
Соус бешамель с яичными желтками;яичный желток, сливочное масло, подсолнечное масло, пшеничная мука, молоко, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-beshamel-s-jaichnimi-zheltkami-15795
Соус «Пуаврад»;растительное масло, сливочное масло, морковь, лук, тимьян, лавровый лист, черный перец горошком, красный винный уксус, пшеничная мука, красное сухое вино, телячий бульон, вода, ягоды можжевельника, обрезки мяса дичи;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-puavrad-58132
Соус «Беарнский»;белое сухое вино, уксус, лимонный сок, репчатый лук, сушеный эстрагон, яичный желток, сливочное масло, соль, молотый черный перец;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-bearnskiy-114687
Соус с яйцом;сливочное масло, куриное яйцо, лимон, майонез, петрушка, перец чили;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-jajcom-14676
Черничный соус барбекю;репчатый лук, растительное масло, красный перец чили, кетчуп, рисовый уксус, коричневый сахар, дижонская горчица, tabasco®, черника;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/chernichnij-sous-barbekju-23251
Рождественский соус;яблоко, клюква, лук, яблочный уксус, тростниковый сахар, молотый имбирь, соль, молотый черный перец;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/rozhdestvenskiy-sous-114412
Чесночный соус с уксусом;уксус, мелко рубленный чеснок, соевый соус;Соусы и маринады;Средиземноморская кухня;https://eda.ru/recepty/sousy-marinady/chesnochnij-sous-s-uksusom-29399
Кислый соус;кислое молоко, вода, растительное масло, репчатый лук, зелень, соль, молотый черный перец;Соусы и маринады;Грузинская кухня;https://eda.ru/recepty/sousy-marinady/kislij-sous-14674
Соус Персилад;чеснок, кинза, петрушка, оливковое масло, уксус, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-persilad-24950
Овощной соус;помидоры, зеленый перец, репчатый лук, огурцы, белый винный уксус, подсолнечное масло, соль, молотый черный перец;Соусы и маринады;Болгарская кухня;https://eda.ru/recepty/sousy-marinady/ovoschnoj-sous-15831
Соус сухарный;сухарики, сливочное масло;Соусы и маринады;Русская кухня;https://eda.ru/recepty/sousy-marinady/sous-suharnij-15071
Клюквенный соус с грейпфрутом и мятой;розовые грейпфруты, сахар, свежая клюква, свежая мята;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/kljukvennij-sous-s-grejpfrutom-mjatoj-20558
Соус из горчицы и кунжутного масла;кунжутное масло, английская сухая горчица, сладкий соус чили , кетчуп, сахар;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-gorchici-kunzhutnogo-masla-19929
Медово-горчичный соус для лосося;сахар, растительное масло, мед, бальзамический уксус, дижонская горчица;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/medovo-gorchichnij-sous-dlja-lososja-26445
Домашний итальянский томатный соус с базиликом;чеснок, помидоры в собственном соку, оливковое масло extra virgin, соль, молотый черный перец, листья базилика, красный перец хлопьями;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/domashnij-italjanskij-tomatnij-sous-s-bazilikom-24897
Чесночный соус к дерунам;чеснок, молотый красный перец, растительное масло;Соусы и маринады;Белорусская кухня;https://eda.ru/recepty/sousy-marinady/chesnochnij-sous-k-derunam-41418
Воздушный ванильный соус;ванильный экстракт, сахар, вода, яичный желток, взбитые сливки;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/vozdushnij-vanilnij-sous-26101
Соус терияки с имбирем;соевый соус, мирин, молотый имбирь, тростниковый сахар, молотый сушеный чеснок, крахмал, мед, лимонный сок, вода, оливковое масло;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-teriyaki-s-imbirem-50587
Соус чесночно-сливочный;чеснок, сливки 20%-ные, куркума, растительное масло, соль, молотый сушеный чеснок;Соусы и маринады;Мировая кухня;https://eda.ru/recepty/sousy-marinady/sous-chesnochno-slivochnij-42281
Домашний соус барбекю;кетчуп, томатная паста , яблочный сок, темный соевый соус, вустерширский соус, французская горчица, яблочный уксус, тростниковый сахар, молотый кумин (зира) , молотый перец чили, растительное масло, репчатый лук, чеснок, черная патока, соль, персиковый сок;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/domashnij-sous-barbekju-51941
Классический соус винегрет;соль, оливковое масло, белый винный уксус;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/klassicheskij-sous-vinegret-15813
Кавказский томатный соус с зеленью;помидоры, помидоры черри, рукола, тархун, чеснок, оливковое масло, сухая аджика, молотый перец чили, лимон, соль;Соусы и маринады;Кавказская кухня;https://eda.ru/recepty/sousy-marinady/kavkazski-tomatny-sous-s-zelenu-152352
Соус «Цезарь» с красным молотым перцем;майонез, дижонская горчица с хреном, чеснок, лимонный сок, молотый красный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-cezar-s-krasnim-molotim-percem-42399
Соус терияки;коричневый сахар, вода, яблочный уксус, картофельный крахмал, пшеничная мука, соевый соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-terijaki-34398
Томатный соус матбуха;помидоры, сладкий перец, красный перец чили, томатная концентрированная паста, молотый черный перец, соль, сахар, чеснок, растительное масло, сладкая паприка;Соусы и маринады;Еврейская кухня;https://eda.ru/recepty/sousy-marinady/tomatnyy-sous-matbuha-33723
Тайский соус с травами;рисовый уксус, измельченные листья мяты, рубленая кинза (кориандр), измельченные листья базилика, сок лайма, сахар, соль, кайенский перец;Соусы и маринады;Тайская кухня;https://eda.ru/recepty/sousy-marinady/tajskij-sous-s-travami-28132
Домашний соус песто;базилик, рукола, кедровые орехи, оливковое масло, тертый сыр пармезан , соль, чеснок;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/domashniy-sous-pesto-58016
Острый соус к курице;репчатый лук, консервированные помидоры, маринованный перец, оливковое масло, кинза, укроп, петрушка, столовый уксус, лимонный сок, соль, молотый черный перец, молотый красный перец;Соусы и маринады;Паназиатская кухня;https://eda.ru/recepty/sousy-marinady/ostryy-sous-k-kurice-91689
Соус ранч с укропом;лук-шалот, мягкий обезжиренный творог, легкий майонез, сухая пахта, белый винный уксус, обезжиренное молоко, измельченный укроп, соль, свежемолотый черный перец;Соусы и маринады;Низкокалорийная еда;https://eda.ru/recepty/sousy-marinady/sous-ranch-s-ukropom-27472
Клюквенный соус с портвейном и корицей;красный портвейн, палочки корицы, сушеная клюква, свежая клюква, вода, сахар;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/kljukvennij-sous-s-portvejnom-koricej-20574
Соус чесночно-сливочный;чеснок, сливки 20%-ные, куркума, растительное масло, соль, молотый сушеный чеснок;Соусы и маринады;Мировая кухня;https://eda.ru/recepty/sousy-marinady/sous-chesnochno-slivochnij-42281
Майонезный соус для овощей;куриное яйцо, оливковое масло, дижонская горчица, лимонный сок, шрирача, соевый соус, сметана, карри-порошок, шафран, морская соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/maonezny-sous-dlya-ovoshche-152603
Классический соус винегрет;соль, оливковое масло, белый винный уксус;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/klassicheskij-sous-vinegret-15813
Домашний соус барбекю;кетчуп, томатная паста , яблочный сок, темный соевый соус, вустерширский соус, французская горчица, яблочный уксус, тростниковый сахар, молотый кумин (зира) , молотый перец чили, растительное масло, репчатый лук, чеснок, черная патока, соль, персиковый сок;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/domashnij-sous-barbekju-51941
Соус с майонезом, зеленью и чесноком;майонез, укроп, чеснок;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-majonezom-zelenju-i-chesnokom-38999
Соус «Цезарь» с красным молотым перцем;майонез, дижонская горчица с хреном, чеснок, лимонный сок, молотый красный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-cezar-s-krasnim-molotim-percem-42399
Соус терияки;коричневый сахар, вода, яблочный уксус, картофельный крахмал, пшеничная мука, соевый соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-terijaki-34398
Соус кубинский;сахар, мясной бульон, томатная паста , репчатый лук, красное сухое вино, маринованный перец, свиной жир, петрушка, кислота лимонная, чеснок, соль;Соусы и маринады;Кубинская кухня;https://eda.ru/recepty/sousy-marinady/sous-kubinskij-15149
Томатный соус матбуха;помидоры, сладкий перец, красный перец чили, томатная концентрированная паста, молотый черный перец, соль, сахар, чеснок, растительное масло, сладкая паприка;Соусы и маринады;Еврейская кухня;https://eda.ru/recepty/sousy-marinady/tomatnyy-sous-matbuha-33723
Соус из мисо и фиников;мисо-паста, тахини, финики, лимонный сок, имбирный сок, оливковое масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-miso-finikov-18660
Соус ранч с укропом;лук-шалот, мягкий обезжиренный творог, легкий майонез, сухая пахта, белый винный уксус, обезжиренное молоко, измельченный укроп, соль, свежемолотый черный перец;Соусы и маринады;Низкокалорийная еда;https://eda.ru/recepty/sousy-marinady/sous-ranch-s-ukropom-27472
Соус терияки;коричневый сахар, вода, яблочный уксус, картофельный крахмал, пшеничная мука, соевый соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-terijaki-34398
Соус гуакамоле;авокадо, помидоры, перец чили, сок лайма, красный лук;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-guakamole-55187
Томатный соус матбуха;помидоры, сладкий перец, красный перец чили, томатная концентрированная паста, молотый черный перец, соль, сахар, чеснок, растительное масло, сладкая паприка;Соусы и маринады;Еврейская кухня;https://eda.ru/recepty/sousy-marinady/tomatnyy-sous-matbuha-33723
Соус с майонезом, зеленью и чесноком;майонез, укроп, чеснок;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-majonezom-zelenju-i-chesnokom-38999
Тайский соус с травами;рисовый уксус, измельченные листья мяты, рубленая кинза (кориандр), измельченные листья базилика, сок лайма, сахар, соль, кайенский перец;Соусы и маринады;Тайская кухня;https://eda.ru/recepty/sousy-marinady/tajskij-sous-s-travami-28132
Острый лимонный соус;сливочное масло, пшеничная мука, бульонный кубик, яичный желток, лимон, мускатный орех, петрушка, соль;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/ostrij-limonnij-sous-15801
Соус зеленый;зеленый салат, майонез, шпинат, петрушка, листья эстрагона, уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-zelenij-14562
Соус гуакамоле с авокадо;перец чили, красный лук, лайм, соль, авокадо;Соусы и маринады;Мексиканская кухня;https://eda.ru/recepty/sousy-marinady/sous-guakamole-s-avokado-36768
Соус из мисо и фиников;мисо-паста, тахини, финики, лимонный сок, имбирный сок, оливковое масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-miso-finikov-18660
Абрикосовый соус для курицы;абрикосовый джем, майонез, дижонская горчица, рисовый уксус;Соусы и маринады;Турецкая кухня;https://eda.ru/recepty/sousy-marinady/abrikosovij-sous-dlja-kurici-24318
Соус терияки с саке;сахар, легкий соевый соус, саке, соевый соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-terijaki-s-sake-20023
Соус морской (биск);морковь, репчатый лук, томатная паста , лук-порей, стебель сельдерея, помидоры, сахар, креветочные панцири, растительное масло, сливочное масло, чеснок, лавровый лист, виски, вода;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/sous-morskoy-bisk-126500
Соус Тори Яки;соевый соус, вино, тростниковый сахар, вода, крахмал;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-tori-yaki-58073
Соус из мисо и фиников;мисо-паста, тахини, финики, лимонный сок, имбирный сок, оливковое масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-miso-finikov-18660
Кукурузный сырный соус;свежая кукуруза, соевое молоко, соль, семена кориандра, паприка;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/kukuruznyy-syrnyy-sous-80202
Абрикосовый соус для курицы;абрикосовый джем, майонез, дижонская горчица, рисовый уксус;Соусы и маринады;Турецкая кухня;https://eda.ru/recepty/sousy-marinady/abrikosovij-sous-dlja-kurici-24318
Соус терияки с саке;сахар, легкий соевый соус, саке, соевый соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-terijaki-s-sake-20023
Сливочно-сырный соус для нагетсов;рафинированное оливковое масло, сыр дорблю, сливки 10%-ные, творожный сыр, маринованный имбирь, перец чили, свежемолотый черный перец, укроп, морская соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/slivochno-syrnyy-sous-dlya-nagetsov-173369
Соус Тори Яки;соевый соус, вино, тростниковый сахар, вода, крахмал;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/sous-tori-yaki-58073
Лимонный соус;сливочное масло, пшеничная мука, рыбный бульон, лимонный сок, сливки 10%-ные, молотый белый перец, соль;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/limonnij-sous-53040
Соус с оливками и шерри;подсолнечное масло, репчатый лук, пшеничная мука, томатная паста , портвейн, оливки, бульонный кубик, соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-olivkami-sherri-15806
Томатный соус с перцами;помидоры, сладкий перец, красный перец чили, чеснок, соль;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/tomatnij-sous-s-percami-47014
Соус рисовый с маслом;рис, вода, сливочное масло;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-risovij-s-maslom-15028
Японский цитрусовый соус;сахар, рыбный соус, лайм, устричный соус;Соусы и маринады;Японская кухня;https://eda.ru/recepty/sousy-marinady/japonskij-citrusovij-sous-20088
«Соус Песто»;базилик, сыр пармезан, чеснок, кедровые орехи, оливковое масло;Соусы и маринады;Итальянская кухня;https://eda.ru/recepty/sousy-marinady/sous-pesto--126359
Острый соус из фиников с кедровыми орехами и зеленью;зеленый лук, итальянская петрушка, финики без косточек, кедровые орехи, оливковое масло, лимонный сок, лимонная цедра, перец хабанеро, соль;Соусы и маринады;Паназиатская кухня;https://eda.ru/recepty/sousy-marinady/ostrij-sous-iz-finikov-s-kedrovimi-orehami-zelenju-21373
Beurre Rouge (красный винный соус);красное сухое вино, лук-шалот, сушеные грибы, свекла, сливочное масло, соль;Соусы и маринады;Средиземноморская кухня;https://eda.ru/recepty/sousy-marinady/beurre-rouge-krasnij-vinnij-sous-22433
Белый винный соус;оливковое масло, репчатый лук, пшеничная мука, помидоры, белое сухое вино, ветчина серрано, бульонный кубик, соль, молотый черный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/belij-vinnij-sous-15807
Соус айоли с чесноком;чеснок, яичный желток, лимонный сок, оливковое масло, соль, молотый черный перец;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-ajoli-s-chesnokom-41652
Щавелевый соус для рыбы;петрушка, овощной бульон, листья эстрагона, кресс-салат, шпинат, щавель, сливочное масло, соль, лимонный сок, молотый черный перец;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/schavelevij-sous-dlja-ribi-15691
Грибной соус с бренди;свежие грибы, сливочное масло, бренди, кукурузная мука, вода, сливки;Соусы и маринады;Грибной соус;https://eda.ru/recepty/sousy-marinady/gribnoj-sous-s-brendi-18381
Кукурузный сырный соус;свежая кукуруза, соевое молоко, соль, семена кориандра, паприка;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/kukuruznyy-syrnyy-sous-80202
Клюквенный соус к мясу;клюква, сахар, вода, вишневый ликер;Соусы и маринады;Американская кухня;https://eda.ru/recepty/sousy-marinady/klyukvennyy-sous-k-myasu-81018
Сливочно-сырный соус для нагетсов;рафинированное оливковое масло, сыр дорблю, сливки 10%-ные, творожный сыр, маринованный имбирь, перец чили, свежемолотый черный перец, укроп, морская соль;Соусы и маринады;Авторская кухня;https://eda.ru/recepty/sousy-marinady/slivochno-syrnyy-sous-dlya-nagetsov-173369
Соус фойо;белый винный уксус, вода, белый перец горошком, яичный желток, несоленое сливочное масло, лимон, кайенский перец, херес;Соусы и маринады;;https://eda.ru/recepty/sousy-marinady/sous-fojo-52962
Французский сырный соус;мягкий козий сыр, фермерская сметана, мягкий голубой сыр, рубленая петрушка, шнитт-лук, соль, молотый черный перец;Соусы и маринады;Французская кухня;https://eda.ru/recepty/sousy-marinady/francuzskij-sirnij-sous-40068
Староанглийский хлебный соус к рождественской индейке;лук-шалот, молоко, кайенский перец, черствый белый хлеб, молотый мускатный орех, сливочное масло, соль, сливки 30%-ные;Соусы и маринады;Британская кухня;https://eda.ru/recepty/sousy-marinady/staroanglijskij-hlebnij-sous-k-rozhdestvenskoj-indejke-20538
Соус из сморчков;сморчки, лук-шалот, сахар, красный винный уксус, сливочное масло, красное сухое вино, соль, телячий бульон, молотый черный перец, бальзамический уксус;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-iz-smorchkov-37229
Соус с куриной печенкой;куриная печень, сливочное масло, прошутто, репчатый лук, петрушка, пшеничная мука, куриный бульон, марсала, мускатный орех, соль;Соусы и маринады;Европейская кухня;https://eda.ru/recepty/sousy-marinady/sous-s-kurinoj-pechenkoj-26050
