food;ingredients;category;kitchen;food_url
Кростини с огурцами;молотый черный перец, плавленый сыр, сушеный укроп, чеснок, французский багет, огурцы, соль, паприка;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/krostini-s-ogurcami-51351
Сэндвич крок-мадам;варено-копченая говядина, сыр моцарелла, сыр гауда, куриное яйцо, ржаной хлеб, маринованные огурцы, горчица, уксус, укроп, молотый черный перец, тростниковый сахар, соль, легкий майонез;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/sendvich-krok-madam-91582
Бутерброд с ветчиной и яйцом;зеленое масло, бородинский хлеб, ветчина, куриное яйцо, соленые огурцы, хрен, сметана;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrod-s-vetchinoj-jajcom-14758
Сэндвич с козьим сыром, авокадо и копченой индейкой на ореховом хлебе;помидоры, зеленый лук, листья кинзы (кориандра), козий сыр, ореховый хлеб, авокадо, копченая индейка;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-kozim-sirom-avokado-kopchenoj-indejkoj-na-orehovom-hlebe-15616
Хот-доги с фаршем;фарш, лук, вода, томатный соус, сыр моцарелла, булочка для хот-дога, горчица, молотый красный перец, чеснок, оливковое масло, соль;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/hot-dogi-s-farshem-55513
Ржаные тосты с паштетом из камамбера и тмина;сыр камамбер, сыр маскарпоне, сметана, лук-шалот, молотый черный перец, семена тмина, шнитт-лук, ржаной хлеб, сливочное масло;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/rzhanie-tosti-s-pashtetom-iz-kamambera-tmina-20507
Бургер с каперсами, помидором и майонезом;фарш, помидоры, свежие шампиньоны, маринованные каперсы, легкий майонез, лимон, соевый соус, зеленый салат, оливковое масло, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/burger-s-kapersami-pomidorom-i-majonezom-32230
Брускетта с анчоусами и пармезаном;белый хлеб, оливковое масло, помидоры в собственном соку, анчоусы, свежемолотый черный перец, мелко рубленный чеснок, тертый сыр пармезан , базилик;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-anchousami-i-parmezanom-32774
Бутерброды со скумбрией;белый хлеб, рыба, чеснок, помидоры, сыр моцарелла;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-so-skumbriej-14734
Бутерброд с цыпленком;белый хлеб, соль, куриная грудка, молотый черный перец, лимонный сок, растительное масло;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrod-s-ciplenkom-14766
Жареный на гриле сэндвич с капрезе;белый хлеб, помидоры, сыр моцарелла, песто, молотый черный перец, оливковое масло;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/zharenij-na-grile-sjendvich-s-kapreze-42736
Бутерброды с клубникой;белый хлеб, сливочное масло, клубника, молотый черный перец, сахарная пудра;Сэндвичи;Датская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-s-klubnikoj-16016
Брускетта с креветками;французский багет, чеснок, креветки, авокадо, редис, сливочный сыр, салат фризе;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-krevetkami-43218
Сэндвич с семгой и свежими овощами;ржаной хлеб, слабосоленая семга, лимонный сок, соль, сахар, огурцы, лук, редис, мягкий обезжиренный творог, укроп, петрушка;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-semgoj-i-svezhimi-ovoshhami-48382
Тост «а ля рюс»;печень трески, авокадо, рукола, французский багет, бальзамический крем, чеснок;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tost-a-lja-rjus-50202
Тыквенные французские тосты со специями;куриное яйцо, молоко, тыквенное пюре, ваниль, молотая корица, молотый имбирь, молотый мускатный орех, молотая гвоздика, коричневый сахар, белый хлеб;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tikvennie-francuzskie-tosti-so-specijami-25344
Паштет из говяжьей печени с морковью и луком;говяжья печень, сливочное масло, репчатый лук, морковь, растительное масло, лавровый лист, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/pashtet-iz-govjazhej-pecheni-s-morkovju-i-lukom-49274
Кесадилья с курицей и грибами;тортильи, шампиньоны, куриное филе, помидоры, тертый сыр, свежая кинза (кориандр), молотый кориандр , соль, молотый черный перец, томатная паста , перец чили, красный сладкий перец;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/kesadilja-s-kuricej-i-gribami-45164
Тако;говяжий фарш, зеленый салат, лепешки «тако», помидоры, сыр чеддер, соус тако, смесь специй тако;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/tako-45140
Куриный ролл из лаваша;армянский лаваш, сладкий перец, куриная грудка, помидоры черри, шпинат, специи, tabasco®;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/kurinij-roll-iz-lavasha-43990
Легендарный сэндвич Флаффернаттер (Fluffernutter);арахисовая паста, хлеб для тостов, кремообразный зефир;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/legendarnij-sjendvich-flaffernatter-fluffernutter-41959
Сэндвич со свежими овощами и сыром;булочка из непросеянной муки, ростки люцерны, помидоры, морковь, огурцы, горчица с медом, сыр проволоне;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/sjendvich-so-svezhimi-ovoschami-sirom-23924
Сэндвич Элвиса;белый хлеб, арахисовое масло, бананы;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/sjendvich-jelvisa-20954
Гренки по-итальянски с сыром и укропом;укроп, молоко, белый хлеб, куриное яйцо, соль, твердый сыр, молотый черный перец;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/grenki-po-italjanski-s-sirom-i-ukropom-35120
Сэндвич с тунцом, яблоком и листьями салата;булочка с кунжутом, консервированный тунец в собственном соку, зеленые яблоки, зеленый салат, сметана;Сэндвичи;;https://eda.ru/recepty/sendvichi/sjendvich-s-tuncom-jablokom-listjami-salata-18520
Бургеры из индейки с сыром сулугуни;фарш из индейки, зеленый салат, помидоры, рубленая петрушка, измельченный укроп, специи, сметана 25%-ная, булочка, куриное яйцо, сыр сулугуни, репчатый лук;Сэндвичи;Авторская кухня;https://eda.ru/recepty/sendvichi/burgeri-iz-indejki-s-sirom-suluguni-43662
Булочки с сосисками и пармезаном;куриное яйцо, дрожжевое тесто, молоко, копченые сосиски, тертый сыр пармезан ;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/bulochki-s-sosiskami-i-parmezanom-41872
Куриный паштет с орехами;куриное филе, грецкие орехи, зелень, плавленый сырок;Сэндвичи;Греческая кухня;https://eda.ru/recepty/sendvichi/kurinij-pashtet-s-orehami-36483
Хлебцы с омлетом;тосты, куриное яйцо, сливочное масло, сливки, зеленый перец, репчатый лук, помидоры, петрушка, соль, сыр фета, паприка;Сэндвичи;Хлеб;https://eda.ru/recepty/sendvichi/hlebci-s-omletom-14731
Вегетарианский ролл;сыр сулугуни, помидоры, красный базилик , салат айсберг, армянский лаваш, бальзамический уксус;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/vegetarianskij-roll-35814
Сэндвич с говядиной и квашеной капустой;говядина, ржаной хлеб, швейцарский сыр, майонез, квашеная капуста, кетчуп, вустерширский соус, соль, молотый черный перец;Сэндвичи;Закрытый бутерброд;https://eda.ru/recepty/sendvichi/sjendvich-s-govjadinoj-i-kvashenoj-kapustoj-32628
Тосты с сыром, прошутто и инжирным джемом;оливковое масло, французский багет, сыр филадельфия, прошутто, соль, свежемолотый черный перец, инжирный джем, рукола;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tosti-s-sirom-proshutto-inzhirnim-dzhemom-20933
Сэндвич с перцем и моцареллой;оливковое масло, красный сладкий перец, листья базилика, французский багет, соль, сыр моцарелла;Сэндвичи;Клубный сэндвич;https://eda.ru/recepty/sendvichi/sjendvich-s-percem-mocarelloj-18158
Горячие бутерброды с яйцом;куриное яйцо, батон, колбаса, помидоры, соль;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/gorjachie-buterbrodi-s-jajcom-34018
Вегетарианские бургеры;геркулес, мед, растительное масло, молоко, репчатый лук, баклажаны, желтый горох, морковь, перец чили, тмин, черные семена горчицы, анис (бадьян), куриное яйцо, зеленый салат, помидоры, маринованный перец, огурцы, домашний майонез, бальзамический крем, куркума, цельнозерновая мука;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/vegetarianskie-burgeri-38556
Селедочное масло;сельдь, сливочное масло, куриное яйцо, укроп, соль, репчатый лук, горчица;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/seledochnoe-maslo-47764
Пита с табуле и цыпленком в тмине и соусе из йогурта с тахини;молотый черный перец, йогурт, тахини, пита, лимонный сок, табуле, цыпленок, тмин, чеснок, оливковое масло, соль;Сэндвичи;Греческая кухня;https://eda.ru/recepty/sendvichi/pita-s-tabule-ciplenkom-v-tmine-souse-iz-jogurta-s-tahini-15591
Чиаббата с песто и вялеными томатами;смесь салатных листьев, чиабатта мини, сыр моцарелла, песто, сушеные помидоры;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/chiabbata-s-pesto-i-vjalenimi-tomatami-40173
Салат из тунца и фасоли в пите с красным луком;чеснок, соль, лимонный сок, оливковое масло extra virgin, красный перец хлопьями, консервированный тунец в собственном соку, белая консервированная фасоль, рукола, свежемолотый черный перец, пита, листья латука, красный лук;Сэндвичи;Вьетнамская кухня;https://eda.ru/recepty/sendvichi/salat-iz-tunca-fasoli-v-pite-s-krasnim-lukom-28552
Бананово-ореховый сэндвич с нутеллой;nutella®, молотая корица, жареный фундук, белый хлеб для тостов , бананы;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/bananovo-orehovij-sjendvich-s-nutelloj-42354
Сэндвич с беконом, яйцом и красным луком;хлеб для тостов, копченый бекон , сладкий красный лук, плавленый сыр в нарезке, помидоры, майонез, огурцы, куриное яйцо, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-bekonom-jajcom-i-krasnim-lukom-49799
Тосты с тартаром из лосося и рикоттой;филе лосося, сыр рикотта, французский багет, маринованные огурцы, вустерширский соус, лук-шалот, каперсы, дижонская горчица, кунжутное масло, молотый черный перец, лимонный сок, морская соль, цикорий, рукола;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/tosti-s-tartarom-iz-lososja-rikottoj-30623
Домашние гамбургеры с маринованными огурцами;куриное яйцо, говяжий фарш, пшеничная мука, булочка для гамбургеров, майонез, пекинская капуста, специи, помидоры, кетчуп, корнишоны, плавленый сыр в нарезке;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/domashnie-gamburgeri-s-marinovannimi-ogurcami-40542
Сэндвич с беконом и ветчиной;бекон, плавленый сырок, домашний сыр, белый хлеб для тостов , ветчина, огурцы;Сэндвичи;Клубный сэндвич;https://eda.ru/recepty/sendvichi/sjendvich-s-bekonom-i-vetchinoj-33308
Брускетта с томатами и анчоусами;помидоры, анчоусы, оливковое масло, соль, молотый черный перец, чеснок, французский багет;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-tomatami-anchousami-22965
Датский открытый сэндвич (smørrebrød) с ростбифом;ржаной хлеб, сливочное масло, ростбиф, соус ремулад, маринованные огурцы, жареный лук, молотый черный перец;Сэндвичи;Датская кухня;https://eda.ru/recepty/sendvichi/datskij-otkritij-sjendvich-smorrebrod-s-rostbifom-31871
Сэндвич с курицей карри;цельнозерновая булочка , куриное филе, зеленый салат, оливковое масло, сыр чеддер, карри;Сэндвичи;Клубный сэндвич;https://eda.ru/recepty/sendvichi/sjendvich-s-kuricej-karri-30830
Булочки с салатом и креветками;маленькие очищенные вареные креветки, лимон, майонез, кетчуп, сметана, булочка из непросеянной муки, салат айсберг;Сэндвичи;Детское меню;https://eda.ru/recepty/sendvichi/bulochki-s-salatom-krevetkami-23652
Бутерброд с сыром и редькой;белый хлеб, сыр, редька, сметана, помидоры, сливочное масло;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrod-s-sirom-redkoj-14755
Бургер с ананасом и медовой горчицей;куриная грудка, консервированный ананас кольцами, зернистая дижонская горчица, мед, зеленый салат, сладкий перец, плавленый сыр в нарезке, домашний майонез, зеленый лук, панировочные сухари, куриное яйцо, пшеничная мука, молотый красный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/burger-s-ananasom-i-medovoj-gorchicej-50636
Сэндвич с яйцом по-итальянски;деревенский хлеб, тертый сыр пармезан , сушеные помидоры, сыр моцарелла, базилик, молоко, куриное яйцо, сливочное масло, соль, молотый черный перец;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-jajcom-po-italjanski-18028
Картофельный сэндвич;картофель, куриное яйцо, белый хлеб, соль;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/kartofelnij-sjendvich-48142
Бутерброды с сардинами на поджаренном белом хлебе;белый хлеб, сливочное масло, сардины, помидоры, лимон, петрушка, зеленый салат;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrodi-s-sardinami-na-podzharennom-belom-hlebe-14752
Горячие бутерброды с творожным сыром, песто и овощами;круглая булочка, помидоры, сладкий перец, песто, творожный сыр, тертый сыр пармезан ;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/gorjachie-buterbrodi-s-tvorozhnim-sirom-pesto-i-ovoshhami-46027
Тост с авокадо, фетой и гранатом;авокадо, зерна граната, оливковое масло, сыр фета;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tost-s-avokado-fetoj-i-granatom-47319
Сэндвич с семгой и шпинатом;сметанные лепешки, слабосоленая семга, зернистая горчица, сыр филадельфия, свежие листья шпината;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/cjendvich-s-semgoj-i-shpinatom-34135
Бутерброд с сыром и грецкими орехами;белый хлеб, сыр, растительное масло, грецкие орехи, виноград, вишня;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-sirom-greckimi-orehami-14772
Тосты со специями, запеченные в духовке;сливочное масло, сахар, молотая корица, ваниль, мускатный орех;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tosti-so-specijami-zapechennie-v-duhovke-30192
Тосты с сырно-ореховой массой;сливочное масло, сыр стилтон, грецкие орехи, соль, молотый черный перец, бренди, французский багет;Сэндвичи;Тосты;https://eda.ru/recepty/sendvichi/tosti-s-sirno-orehovoj-massoj-14796
Бутерброды с козьим сыром и печеным сладким перцем;козий сыр, бекон, сладкий перец, французский багет;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-s-kozim-sirom-pechenim-sladkim-percem-14791
Французские тосты с яблоками и карамелизованными грецкими орехами;зеленые яблоки, коричневый сахар, пшеничная мука, молотая корица, вода, куриное яйцо, молоко, ваниль, хлеб для тостов, сливочное масло, карамелизованные грецкие орехи;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/francuzskie-tosti-s-jablokami-karamelizovannimi-greckimi-orehami-25863
Поджаренный сэндвич с сыром и острым соусом из перца чили;белый хлеб, соус чили, репчатый лук, сливочное масло, сыр эмменталь, сыр пармезан, соль, молотый черный перец;Сэндвичи;Клубный сэндвич;https://eda.ru/recepty/sendvichi/podzharennij-sjendvich-s-sirom-ostrim-sousom-iz-perca-chili-17469
Бурито гриль с говядиной и черносливом;говядина, пшеничные тортильи, рукола, оливковое масло extra virgin, соль, молотый черный перец, винный уксус, чернослив;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/burito-gril-s-govjadinoj-i-chernoslivom-44498
Гренки с сыром и ветчиной;сыр, ветчина, куриное яйцо, молоко, панировочные сухари, соль, растительное масло, белый хлеб для тостов ;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/grenki-s-sirom-i-vetchinoj-36726
Бургер на тостовом хлебе с цукини, омлетом с шампиньонами и заправкой из домашнего майонеза;говядина, цукини, помидоры, соленые огурцы, куриное яйцо, оливковое масло, горчица, лимонный сок, шампиньоны, хлеб для тостов;Сэндвичи;Немецкая кухня;https://eda.ru/recepty/sendvichi/burger-na-tostovom-hlebe-s-cukini-omletom-s-shampinonami-i-zapravkoj-iz-domashnego-majoneza-42888
Буррито с филе;кукурузные тортильи, сладкий красный лук, куриная грудка, чеснок, помидоры, сладкий перец, консервированная кукуруза, консервированная фасоль в томатном соусе, томатный соус с чили, специи, сыр, сацебели, оливковое масло, томатная паста ;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/burrito-s-file-45841
Сэндвич с яичницей, бужениной и помидорами;помидоры, куриное яйцо, буженина, чесночный соус, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-jaichnicej-buzheninoj-i-pomidorami-46464
Яичница на тосте с авокадо;цельнозерновой хлеб, куриное яйцо, авокадо, петрушка, лайм, перец чили хлопьями, соль, молотый черный перец;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/yaichnica-na-toste-s-avokado-125249
Врап с копченой курицей;копченая курица, сладкий перец, маринованные огурцы, вяленые помидоры, тертый сыр, укроп, сушеный базилик, кетчуп, армянский лаваш;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/vrap-s-kopchenoy-kuricey-58372
Гамбургеры с овощами и сыром;помидоры, говяжий фарш, белый лук, сыр, зеленый салат, кетчуп, маринованные огурцы, майонез, круглая булочка, морская соль, молотый черный перец;Сэндвичи;Гамбургер;https://eda.ru/recepty/sendvichi/gamburgeri-s-ovoshhami-i-sirom-34364
Теплая сливочная чиабатта с красной рыбой;ржано-пшеничная чиабатта, салат айсберг, семга холодного копчения, сыр «виола», огурцы, оливковое масло;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/teplaja-slivochnaja-chiabatta-s-krasnoj-riboj-45051
Сэндвич с хамоном;французский багет, хамон, помидоры;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-hamonom-39941
Большой бутерброд по-венгерски;белый хлеб, ветчина, полукопченая колбаса, говяжий язык, шпроты, голландский сыр, сливочное масло, куриное яйцо;Сэндвичи;Венгерская кухня;https://eda.ru/recepty/sendvichi/bolshoj-buterbrod-po-vengerski-14782
Крабсбургер;круглая булочка, фарш, помидоры, маринованные огурцы, кетчуп, плавленый сыр в нарезке, зеленый салат, красный лук, уксус 6%, вода, сахар, соль, молотый черный перец, растительное масло;Сэндвичи;Гамбургер;https://eda.ru/recepty/sendvichi/krabsburger-33240
Рэд Дэвид бургер от Виктора Апасьева;говяжья лопатка, говяжий рибай, перец чили, кетчуп, помидоры, красный лук, консервированный перец халапеньо, сладкая паприка, сливочное масло, tabasco®, булочка, соль, молотый черный перец;Сэндвичи;Гамбургер;https://eda.ru/recepty/sendvichi/red-devid-burger-ot-viktora-apaseva-58320
Сэндвич с творогом и шоколадом;белый хлеб, творог, шоколадная паста;Сэндвичи;Авторская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-tvorogom-shokoladom-17050
Тосты с розмарином и ароматом говядины;свежий розмарин , морская соль, говяжий жир, французский багет;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/tosti-s-rozmarinom-aromatom-govjadini-18775
Закрытые бутерброды с зеленью и яйцом;ржаной хлеб, укроп, петрушка, зеленый лук, куриное яйцо, майонез, соль;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/zakrytye-buterbrody-s-zelenyu-i-yaycom-80873
Бутерброд по-камчатски;белый хлеб, икра горбуши, сливочное масло, лимон;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrod-po-kamchatski-14793
Крабсбургер по рецепту Спанч Боба;круглая булочка, фарш, молоко, помидоры, маринованные огурцы, кетчуп, плавленый сыр в нарезке, зеленый салат, репчатый лук, уксус 6%, вода, сахар, соль, молотый черный перец, растительное масло;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/krabsburger-po-receptu-spanch-boba-48306
Картофельные вафли с зеленым луком;картофель, куриное яйцо, твердый сыр, пшеничная мука, кефир, разрыхлитель, зеленый лук, куриная грудка, помидоры, зеленый салат, горчица, зернистая горчица, кленовый сироп;Сэндвичи;Вафли;https://eda.ru/recepty/sendvichi/kartofelnye-vafli-s-zelenym-lukom-137422
Тосты с бри, яблоками и свежими ягодами;сыр бри, черный хлеб, яблоко, варенье, свежие ягоды;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tosti-s-bri-jablokami-i-svezhimi-jagodami-46560
Тортилья с курицей и овощами;филе куриной грудки, морковь, лук-порей, помидоры, растительное масло, чеснок, тортильи, соль, молотый черный перец, натуральный йогурт;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/tortilja-s-kuricej-i-ovoshhami-49923
Бургер с семгой и омлетом;булочка для гамбургеров, семга, куриное яйцо, молоко, чеснок, сладкий красный лук, сливочный сыр, помидоры, красный базилик , соль, молотый черный перец, растительное масло, белый бальзамический уксус;Сэндвичи;Немецкая кухня;https://eda.ru/recepty/sendvichi/burger-s-semgoj-i-omletom-51862
Гамбургеры с курицей, фетой и шпинатом;куриные бедра, куриное яйцо, шпинат, булочка для гамбургеров, сыр фета, оливковое масло, соль, молотый черный перец;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/gamburgeri-s-kuricej-fetoj-i-shpinatom-51801
Теплая брускетта с грибами и креветками;чиабатта, оливковое масло extra virgin, стебель сельдерея, чеснок, свежие грибы, очищенные креветки, рубленая петрушка, соль, свежемолотый черный перец;Сэндвичи;Брускетта;https://eda.ru/recepty/sendvichi/teplaja-brusketta-s-gribami-krevetkami-25152
Панини с курицей и солеными огурцами;пита, курица гриль, соленые бочковые огурцы, помидоры, натуральный йогурт, салат айсберг, карри-порошок, копченая паприка, зелень, соль, специи;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/panini-s-kuricej-i-solenimi-ogurcami-47743
Бутерброды с копченой корейкой под хреном;булочка, сливочное масло, копченая корейка, сыр, хрен, майонез, сливы, маринованный перец;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrodi-s-kopchenoj-korejkoj-pod-hrenom-14740
Греческий кебаб «Гирос»;куриное филе, петрушка, натуральный йогурт, красный лук, пита, укроп, помидоры, соевый соус, огурцы, сладкая паприка, специи для птицы, лимон, сушеная мята, чеснок, винный уксус, оливковое масло;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/grecheskij-kebab-giros-48334
Тосты с хумусом, рукколой и адыгейским сыром гриль;тосты, хумус, рукола, консервированный жареный перец, адыгейский сыр;Сэндвичи;Еврейская кухня;https://eda.ru/recepty/sendvichi/tosti-s-humusom-rukkoloj-i-adigejskim-sirom-gril-52778
Бутерброд с сыром и томатами;цельнозерновые хлебцы, обезжиренный мягкий сыр, помидоры, базилик;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-syrom-i-tomatami-69301
Французские тосты с молоком;обезжиренное сухое молоко, белый хлеб, соль, ванильный сахар, сахар, куриное яйцо, рафинированное масло;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/francuzskie-tosty-s-molokom-32711
Жареный сэндвич с авокадо, шпинатом и сыром;ржаной хлеб, песто, сыр, шпинат, авокадо, сыр фета, оливковое масло;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/zharenij-sjendvich-s-avokado-shpinatom-i-sirom-51620
Батон фаршированный;молотый черный перец, соль, белый хлеб, зелень, репчатый лук, огурцы, морковь, куриное яйцо, рыбные консервы;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/baton-farshirovannij-16806
Брускетта с томатами;цельнозерновой хлеб, помидоры, базилик, оливковое масло, чеснок, молотый черный перец;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-tomatami-55729
Чизбургер с карамелизованным луком с бальзамическим уксусом и соусом тартар;булочка для гамбургеров, говяжий фарш, репчатый лук, сливочное масло, бальзамический уксус, майонез, корнишоны, соль, молотый черный перец, сахар, сыр гауда;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/chizburger-s-karamelizovannym-lukom-s-balzamicheskim-uksusom-i-sousom-tartar-54199
Свежий сэндвич с зеленью и огурцом;творожный сыр, натуральный йогурт, огурцы, укроп, салат айсберг, молотый черный перец, белый хлеб для тостов ;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/svezhij-sjendvich-s-zelenju-i-ogurcom-41965
Тосты с грибами и сливочно-чесночным соусом;оливковое масло, сливочное масло, чеснок, свежие грибы, белый хлеб, мадера, сливки, базилик, соль, молотый черный перец;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/tosti-s-gribami-slivochno-chesnochnim-sousom-18017
Бутерброд из говядины с расплавленным сыром;говяжий фарш, соль, молотый черный перец, масло канолы, репчатый лук, ржаной хлеб, сыр чеддер, несоленое сливочное масло;Сэндвичи;Британская кухня;https://eda.ru/recepty/sendvichi/buterbrod-iz-govjadini-s-rasplavlennim-sirom-54384
Бутерброды закусочные с грибами;белый хлеб, сливочное масло, свежие грибы, печеночный паштет, пшеничная мука, сметана, сыр, соль, молотый черный перец;Сэндвичи;Горячие бутерброды;https://eda.ru/recepty/sendvichi/buterbrodi-zakusochnie-s-gribami-14801
Французские тосты с чернично-лимонной начинкой;куриное яйцо, молоко, тертый имбирь, ванильный экстракт, сахар, соль, сливочное масло, кленовый сироп, хлеб для тостов, черника, лимонный крем, сахарная пудра;Сэндвичи;Тосты;https://eda.ru/recepty/sendvichi/francuzskie-tosti-s-chernichno-limonnoj-nachinkoj-24563
Пан-банья (Слоеный бутерброд в хлебе);сыр моцарелла, салями, сушеные помидоры, ветчина, помидоры «бычье сердце», базилик, оливки, каперсы, оливковое масло extra virgin, молотый черный перец, бальзамический уксус, морская соль, белый хлеб, рукола;Сэндвичи;Тайская кухня;https://eda.ru/recepty/sendvichi/pan-banja-sloenij-buterbrod-v-hlebe-37901
Тост с сыром и овощами;белый хлеб для тостов , творожный сыр, помидоры черри, авокадо, зелень, соль, молотый черный перец;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/tost-s-syrom-i-ovoschami-125250
Сэндвич «Маргарита»;хлеб для тостов, песто, сыр рокфор, помидоры черри, сыр моцарелла, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-margarita-49801
Брускетта с сырами, сушеной вишней и орехами;белый хлеб, сыр, сушеная вишня, орехи;Сэндвичи;Брускетта;https://eda.ru/recepty/sendvichi/brusketta-s-sirami-sushenoj-vishnej-orehami-25053
Чикен ролл с твердым сыром;кетчуп, армянский лаваш, горчица, зеленый салат, филе куриной грудки, твердый сыр, помидоры, зелень, огурцы, зеленый лук;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/chiken-roll-s-tverdim-sirom-40212
Домашние бургеры;соль, говяжий фарш, молотый черный перец, репчатый лук, батон, молоко, пшеничная мука, булочка для гамбургеров, помидоры, сыр, зеленый салат, кетчуп, куриное яйцо;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/domashnie-burgeri-48762
